,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,Label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
557,20.50186833,5.259575166,7.812811828,4.218224064,FKL,7.947518478,1.974434648,2.141133463,5.049268447,7.724226499,1
558,27.69237286,11.14320453,12.02891937,23.17530065,FKL,13.37593549,2.514234162,4.405363781,10.95846198,12.99968437,1
561,26.58737565,11.71261879,11.31948754,17.22595279,FKL,14.38183979,2.170595536,3.357522522,11.38389565,13.67317645,1
563,23.7203407,14.38802021,12.42046093,30.05162771,FKL,13.13454694,2.193216182,4.533061496,14.23001174,12.92779628,1
564,27.17896535,5.335613883,15.7865535,5.081822438,FKL,12.94171368,2.825453906,2.419110945,5.275409554,12.85284058,1
566,24.29290033,7.876833407,18.10713946,9.527667947,FKL,14.45978907,3.052847226,2.792023505,7.784531081,14.37644604,1
567,23.51852208,6.670036738,16.74730044,8.381671818,FKL,12.17934484,2.759780927,2.715806751,5.598923217,9.405547174,1
568,23.35888623,4.001830119,9.76154728,15.87251614,FKL,9.215546895,1.716861929,3.311853249,3.931060648,9.099138258,1
569,25.55866638,5.532147673,7.850289763,6.671096015,FKL,8.29710824,2.195467016,2.534951542,5.373116973,7.913190083,1
570,28.16372505,10.95138157,27.67770608,14.70115108,FKL,14.98534498,4.657274726,3.298622464,8.539225124,10.84006436,1
571,27.819797,9.456800155,14.85268371,9.373500029,FKL,12.10384669,2.682177817,2.749963706,9.338020236,11.76533206,1
572,24.75980919,5.816631346,20.58266208,4.114134972,FKL,11.81824,3.520799073,2.139912278,5.607338681,11.50785247,1
573,24.55154734,3.243735205,13.07643662,9.516450464,FKL,8.648728601,2.340861265,3.1613637,3.187657742,8.585108036,1
575,28.28193094,4.832452233,20.34771821,5.431804481,SDL,14.38943478,3.249702481,2.064410311,4.657163171,14.14988091,1
576,25.85333971,4.546522987,23.54093608,3.239649953,SDL,9.861073998,3.216181579,1.881006355,4.314218428,9.446670571,1
577,27.50115737,10.72095962,15.35753739,7.9452937,SDL,15.66558992,3.229876316,2.479066413,10.28454749,15.08856152,1
578,25.87326112,14.12644981,19.01661051,17.395791,SDL,11.98796838,3.854571789,3.923456547,14.07292672,11.86002521,1
579,25.91946801,9.11367294,9.914219455,9.532740532,SDL,9.084694236,2.427190467,2.952776549,8.044994401,8.012470928,1
580,25.0381327,10.6664416,20.87250251,18.52992,SDL,10.56738273,3.568035357,3.474933001,10.54119709,10.41814502,1
582,23.88271584,5.616319571,12.94331058,6.095153946,SDL,7.359952949,2.753139704,2.343626742,5.549090388,7.228892004,1
583,30.24194915,8.109935458,18.12353623,13.84282059,SDL,12.61507088,3.458158083,3.435024249,7.908289782,12.25791008,1
584,27.35726095,4.890512287,23.70136928,2.976135685,SDL,10.29165139,3.876057583,1.941163334,4.829305236,10.21840278,1
585,26.23229308,6.169053691,14.53995535,4.973768102,SDL,11.00830208,2.799652754,2.028094617,6.097254933,10.88567202,1
586,21.14063529,4.677954927,13.89117715,2.139161253,SDL,6.864144613,2.020707037,1.723648125,4.455769542,6.652682881,1
587,22.1807565,4.318893503,11.47982794,1.361270745,SDL,7.711536495,2.126826087,1.494358411,3.941838324,6.310504833,1
588,26.77047127,4.757051464,35.36653121,4.441031455,SDL,11.19925917,4.441914278,1.869398908,4.436646095,10.99776144,1
590,28.23567751,7.984506063,22.39430793,11.19101739,SDL,14.63441457,3.676709007,3.072966738,7.908231643,14.5205772,1
591,27.70155422,10.4177158,18.73394801,9.096253567,SDL,14.6870442,3.319555032,2.406804059,10.21822527,14.50256539,1
592,27.21739421,12.05381281,11.39709163,13.66132907,SDL,11.64662862,2.725718362,3.328565735,11.74763372,11.4257842,1
593,28.04611176,6.574835909,11.57688923,4.981300344,SDL,10.10891713,2.434220268,2.277638853,6.201970215,9.132752427,1
595,30.14612642,6.37795997,15.55312652,5.354030083,SDL,15.31998356,2.699619811,2.290196121,5.883980877,14.47811631,1
596,23.43946761,10.24471187,21.64484949,12.7664407,SDL,8.7926794,2.353110481,2.753678292,5.46550047,4.417330695,1
597,28.59418948,5.654232936,33.09439589,3.567817091,SDL,11.04465815,4.500467498,1.858288375,5.474222954,10.65392464,1
601,27.32602737,8.01002891,18.16698643,19.65222056,SDL,17.25103291,3.642590989,3.761971087,6.975315102,16.02828477,1
602,24.12892811,6.273498527,11.60688562,3.336113381,SDL,11.396624,2.955748008,1.932045831,6.1941448,11.30017807,1
603,28.59878276,9.996675619,13.60530176,18.00676785,SDL,14.51553581,3.245404944,3.50187442,9.672426837,13.68373498,1
604,25.99538217,4.562666243,16.77225044,2.46334396,SDL,10.58195904,3.005104139,1.785835862,4.406596454,10.39228685,1
605,28.6283042,8.358302769,18.47675482,8.787701834,SDL,11.01742923,3.505148519,2.836133574,7.953091633,10.45495055,1
608,25.22758886,12.92729834,15.93478839,20.23208172,SDL,12.85043488,3.244584812,3.865401203,12.67829806,12.46732429,1
609,30.08701477,6.404509839,18.40258666,3.734842387,SDL,15.61656511,3.572579743,2.041694568,6.239445893,15.47906926,1
612,25.42142264,8.212670353,10.5471116,4.073673614,SDL,8.872569949,2.634372315,2.012655614,7.038924287,6.802547722,1
613,26.98553928,7.123339901,18.7222104,5.139475971,SDL,10.75224508,3.028594543,2.254519147,6.733929102,10.31386455,1
614,24.47047885,6.665327094,28.03799333,5.004050102,SDL,6.901704043,4.505025827,1.881140141,5.025199278,5.000039446,1
615,27.10442181,7.827627434,19.5508847,3.255779878,SDL,9.974264526,3.490521703,1.899456567,7.514853982,9.672198682,1
616,25.01090587,5.527788164,34.86048383,4.884660748,SDL,11.2896099,4.345404669,2.028410241,5.052873332,10.58021152,1
618,26.76011499,8.254342993,9.450008748,7.774752459,SDL,12.21049877,2.676860926,2.627220797,8.203890184,12.08161103,1
619,24.61055792,4.367883151,10.10227185,7.892036631,SDL,10.23648847,2.042104896,2.69571216,4.19980888,10.07812274,1
620,23.50364318,4.942275938,25.61700383,7.061576388,SDL,10.69865622,4.009156272,2.376849791,4.792228604,10.58459457,1
621,23.46828254,5.459760013,15.63558732,4.427048643,SDL,12.32971532,2.66483604,2.03240053,4.834557962,11.75404588,1
622,24.66666288,11.10788927,21.17453799,14.77831469,SDL,13.1897165,2.868764103,3.559328573,10.51612785,12.75353708,1
623,28.21799253,4.874167833,15.13463214,4.785846334,SDL,13.43287472,2.165864642,2.062023193,4.798126762,13.36038781,1
624,26.18107748,8.214244684,12.43227181,9.200903258,SDL,14.64419302,2.737202321,2.868224285,8.021902378,14.49871581,1
625,23.17648268,4.718716665,13.07658392,1.019602487,SDL,8.313658597,2.512027371,1.434672371,4.568230106,8.037500683,1
626,28.65461909,8.27145256,33.83653391,10.32521904,SDL,12.42451677,3.942397001,2.876460725,8.107816485,12.2255059,1
627,27.19630677,6.848393345,17.7250592,4.796163079,SDL,12.0076939,3.567891644,2.239329884,6.468118687,11.57209904,1
628,26.75853565,11.30820899,19.21301834,17.73535498,SDL,12.2426909,3.364957895,3.935908533,10.95109177,11.40307012,1
630,26.20732932,4.02580724,13.25451577,1.306875047,SDL,16.07898747,2.891648356,1.47273295,3.864179979,15.76601222,1
631,26.3649637,9.647836277,13.45986534,6.62985904,SDL,12.91561664,3.029217855,2.369026283,9.533076088,12.75645806,1
632,26.97189246,7.493026751,19.18716831,12.00779753,SDL,16.9832094,3.651447683,3.17066971,7.059663491,16.12485572,1
634,29.57824294,6.498379497,31.01153633,3.226987666,SDL,11.65705891,4.326005595,1.76199813,6.293520721,11.40355863,1
635,26.82692803,4.657523123,32.79336477,3.396590181,SDL,10.61781236,4.603294057,2.051729491,4.503367678,10.19927517,1
636,27.92909053,13.80624875,18.50574138,19.1386437,SDL,13.67957884,3.211440003,3.937296968,13.62733692,13.46300451,1
637,27.38603268,8.299711442,16.32371327,15.2708632,SDL,16.71039165,3.366184144,3.227211521,7.692888559,16.20485747,1
638,26.34289551,4.913304936,13.69936097,5.799359242,SDL,9.573483274,2.711684882,2.068520286,4.4278737,8.840545406,1
640,30.67700418,12.15959901,14.40802808,7.618571012,SDL,13.699771,3.296358019,2.514552666,11.74473503,13.31915466,1
641,26.74718206,7.138473027,17.95432897,7.19783078,SDL,17.10277258,3.83769314,2.5394673,6.877962805,16.85817295,1
642,26.9544293,5.415525296,27.50681443,1.312239102,SDL,12.17231886,4.400400721,1.479866703,4.933899506,11.7698223,1
643,27.83356213,5.510189479,19.78577727,4.816159196,SDL,10.23473129,2.788209771,2.190115932,5.224255283,10.04182113,1
644,27.25543214,5.902758638,13.9146886,5.404699663,SDL,10.79588857,2.612219905,2.315293646,5.777545417,10.62640859,1
645,23.7196302,7.812678016,16.85961506,3.148561414,SDL,9.69795509,3.239792214,1.915954453,7.220733129,8.964519836,1
646,24.51049755,6.917570664,13.02312453,3.341834976,SDL,7.341098885,2.611854033,1.844850491,6.85262187,7.14276713,1
647,24.1519103,5.088837812,14.15355311,4.202625954,SDL,9.975524993,2.516234571,1.77826301,2.750923704,8.231339839,1
648,22.28613087,5.527675985,8.69998198,2.041750058,SDL,6.930219055,2.239837572,1.642998116,5.385213031,6.78972929,1
649,27.34462604,13.77039617,12.52002676,20.6932452,SDL,12.47383292,2.902749984,3.374648458,12.96483818,11.77276388,1
650,22.06049792,4.562057109,13.84714062,8.302306751,SDL,8.054969782,3.115601443,2.462711991,4.330248238,7.76407549,1
651,26.33374256,9.973423045,13.67113016,27.92501492,SDL,12.13845043,3.143499981,4.465485262,9.241719053,10.74645767,1
652,27.97599722,16.34739847,17.6972781,20.84420035,SDL,15.79741101,3.041852349,4.011800206,15.94503992,15.19673279,1
653,23.83209968,5.745532261,11.36654942,0.938783704,SDL,8.236967285,2.605638087,1.528853766,4.780060897,6.48311212,1
654,23.55411642,12.22722979,15.83875699,17.1217684,SDL,11.93656068,2.604692931,3.471678834,11.9704681,11.66424675,1
655,27.14038438,7.501614749,22.84744908,15.97281797,SDL,12.51766317,3.862326912,3.485269168,7.343586489,12.2741471,1
656,27.92505956,4.560456542,26.75926473,5.924282701,SDL,9.068948096,3.757210777,2.420897758,4.514235191,9.004323346,1
657,31.28592843,6.119573664,18.19677461,7.737310512,SDL,15.06373698,3.317873723,2.625546473,5.690170805,14.40261292,1
658,24.96014471,5.103525913,10.47703588,3.112808211,SDL,9.497723202,2.884129804,2.006740014,4.612855753,8.694346252,1
661,26.03991854,7.309796699,20.3781621,2.782475888,SDL,11.1310797,3.891361405,1.592926816,7.0866176,10.79040025,1
662,25.63301607,9.743119134,10.05825388,5.46493837,SDL,13.64912918,2.106766083,2.212931629,8.805587425,11.0700883,1
663,23.58026991,5.739999183,10.55557698,0.911163448,SDL,7.779115441,2.3802003,1.457221624,5.208673504,6.621284044,1
664,23.04413038,4.140822598,11.48259038,3.759191163,SDL,10.15214803,1.997662638,2.014494523,3.970772865,9.917737992,1
665,25.52309518,15.50473703,35.67634849,25.67862913,SDL,11.76169124,3.917593989,4.526580289,15.08537247,11.42662682,1
666,26.96201361,8.810415388,10.39153418,14.34145588,SDL,13.48716033,2.731288896,3.080128891,8.236625909,12.60884008,1
668,23.98675626,5.432030235,9.689755286,3.281230301,SDL,10.20663943,2.701623352,1.923597637,5.008043545,10.00365029,1
669,24.97122951,9.539207037,17.52707055,8.027576251,SDL,13.42793937,3.345766816,2.635688774,9.318000856,13.08800385,1
671,23.55710572,4.252931997,7.584106861,2.23650227,SDL,12.26970677,2.309684393,1.699234126,3.725789093,11.75780736,1
672,23.06887594,5.027264547,8.167084428,2.734208732,SDL,10.5053855,1.900799552,1.75569276,4.856175371,10.16291625,1
673,26.67458719,5.311547785,19.40400622,2.063904998,SDL,12.8646538,3.224225528,1.745598957,5.252007224,12.75762046,1
674,24.99828693,3.981137969,24.22859766,0.810787581,SDL,8.481376656,3.478499825,1.423338421,3.197226431,6.819002478,1
676,20.08108836,7.198807557,6.737575852,2.799802189,SDL,7.114109952,1.944757602,1.571619663,6.57530438,6.632890469,1
678,25.00846651,7.435909865,24.21391621,7.862689142,SDL,9.951684457,4.431759066,2.654643999,7.332610403,9.788258055,1
679,25.28445038,6.452818452,21.73193755,9.149868908,SDL,9.513857979,3.612147126,2.686376032,6.319947889,9.407087114,1
680,25.63331179,17.28854611,11.29397531,25.12552944,SDL,17.72854721,2.241225576,4.503132044,16.20494428,15.88744886,1
681,23.93753778,6.622321149,14.0900945,3.39812752,SDL,8.576073462,3.047317928,1.888228547,6.238207485,7.889137078,1
682,22.72022623,4.555032739,17.37636912,0.742414743,SDL,8.068709032,2.971359278,1.286236002,4.247050462,7.606533286,1
683,23.6511096,4.898096922,16.66370698,3.050109079,SDL,14.10116275,2.671758514,1.809988629,4.743694773,13.93748083,1
685,25.64022847,5.062813724,11.42828633,7.225856529,SDL,7.55847804,2.850325027,2.475091021,4.804524433,6.993631384,1
686,27.89493028,14.39159147,11.5455014,12.23666242,SDL,10.15665065,2.726122964,3.144890485,13.30949936,8.674129656,1
687,24.32870831,5.794747893,10.51854761,3.825818114,SDL,12.93975723,2.58477297,1.906195459,-1.629638323,6.632097276,1
689,24.2775558,6.812697454,8.330410887,4.423732298,SDL,10.31586134,2.515948029,1.987139439,5.911392072,9.841074199,1
690,26.79471773,5.859437604,10.91079055,2.130765182,SDL,17.55557937,2.579381665,1.668977138,5.438625388,17.08824002,1
691,28.15956521,10.89967555,16.56690414,10.06552742,SDL,14.02959734,3.030273065,2.939838709,10.68071445,13.65552938,1
692,28.71972662,6.105455655,15.46244501,5.090691033,SDL,11.07611044,2.340624272,2.151778796,5.947613172,10.86475493,1
693,28.06496296,5.77279,15.72099964,7.141686909,SDL,12.11745782,3.041079128,2.381412527,5.682340156,12.00818266,1
694,25.22412276,4.029869407,24.86229952,3.533174888,SDL,8.782214906,4.012757386,1.944487575,3.528402153,7.957852191,1
695,24.08286403,5.458270086,17.28155799,6.741207983,SDL,10.96793186,3.051752222,2.466864273,5.295845677,10.7271092,1
696,24.8231762,8.200320469,13.82732904,5.015019719,SDL,12.13393466,3.402562375,2.121370295,8.139487215,12.01996851,1
698,25.8172754,4.923536225,22.38855426,1.47294179,SDL,11.04859266,3.277108244,1.427074,4.139152248,10.20661831,1
699,26.52122248,3.85802079,33.13071638,-0.340943458,SDL,9.957700593,4.442739975,1.073887241,3.50703245,9.628163002,1
700,26.62766842,7.648424035,23.0082731,5.42071948,SDL,9.988942863,3.940701164,2.054991171,7.148479985,9.471821954,1
701,23.43791831,11.96358933,7.79257803,13.63609472,SDL,13.76969759,2.361781251,3.369739467,10.98779816,12.74008314,1
702,21.33424456,5.339152196,10.94330043,3.736039186,SDL,7.394160929,1.757530025,1.970425709,5.10026132,6.859868114,1
703,23.60052538,4.62891397,9.35288972,3.444799298,SDL,12.81043804,2.708178526,2.059155319,4.563140207,12.71577879,1
704,26.07214784,12.00301147,17.81680179,15.5543981,SDL,11.55245555,2.443097525,3.474403276,11.79474247,11.13450856,1
706,30.27984512,9.038486257,37.90698082,19.97981471,SDL,20.60120525,5.391788416,3.857152485,8.792798982,20.1829401,1
708,24.24631476,6.273845031,13.64063297,2.807249947,SDL,8.470061208,2.700109921,1.790214738,5.640954356,7.645580759,1
710,30.99062871,8.403335989,29.78624667,20.40583161,SDL,15.99400988,4.714252542,3.94959486,8.332419693,15.80787605,1
711,22.81078848,9.956341034,17.04796956,11.57042121,SDL,10.22460778,2.655054915,2.580755077,9.751260595,9.925097627,1
712,28.44798871,4.487633166,37.1447283,5.381602486,SDL,11.52066226,4.37030846,2.304302229,4.153998524,10.95534166,1
713,25.19957121,5.815594936,9.87421836,1.069425916,SDL,11.24799995,2.118013217,1.461565114,4.448245922,9.177522015,1
715,30.33909546,6.635946153,16.65212846,5.951286692,SDL,15.15999243,3.178859581,2.376315563,5.310215398,13.6499453,1
716,24.92579206,7.523480651,16.63516038,7.766693025,SDL,9.94986527,2.27383637,2.539346312,7.473139832,9.828388863,1
719,28.86723485,5.545001387,35.32749455,5.213229821,SDL,12.2875736,4.36862359,2.085960322,5.335019179,12.09779135,1
720,26.13558579,5.794219407,26.28919418,5.727387047,SDL,10.24122908,3.970335964,2.258225962,5.357941778,9.927595432,1
721,28.06633904,3.027514329,50.09456807,-0.467925354,SDL,11.881153,5.515047506,0.945519537,2.886200987,11.78952125,1
722,28.81549711,6.636027593,16.03259349,6.759477529,SDL,17.74165733,3.28451985,2.616026065,6.364367469,17.42447652,1
724,22.75652737,10.60529965,10.25792971,13.70764941,SDL,7.261216496,2.325354516,2.901582294,10.54521243,7.151200189,1
725,27.75671554,12.46349787,9.443678736,7.48297986,SDL,14.38814862,2.730413425,2.661844349,11.16989544,13.34880533,1
728,23.15695567,13.75107866,12.91514157,20.86639839,SDL,16.07312623,2.725166084,3.985459665,12.95286235,15.73906754,1
730,25.03387781,12.63676899,8.001596616,11.93931445,SDL,11.59475451,2.062083698,3.119158117,12.51212029,11.44914148,1
731,28.7313682,12.29066593,9.665238907,6.840506068,SDL,14.72468319,2.57631698,2.405492706,11.77748722,13.87466224,1
732,25.92801652,7.194678245,13.61932773,8.400217621,SDL,14.19176975,3.021013886,2.687667935,7.074636609,13.90090228,1
733,26.41598694,12.08207517,6.825104285,7.772657831,SDL,11.53829742,2.087909778,2.476595336,11.61591404,10.92496852,1
734,27.83868861,7.50818282,11.87883644,3.785667738,SDL,10.80063085,2.394192779,1.899996238,3.491218389,5.911552614,1
735,25.89153056,5.734339415,18.54564954,2.638061598,SDL,12.03488166,2.895422915,1.656652458,5.083123702,11.00628672,1
736,26.21562295,7.276442362,28.93075578,9.298667515,SDL,11.80041812,4.61547197,2.606680232,6.753439243,11.22363827,1
737,27.84022598,6.057039278,27.78935415,8.021285599,SDL,11.79854477,3.991344646,2.613558599,5.908233397,11.05238618,1
739,23.53312541,4.421455323,20.52990187,2.708372298,SDL,9.617765051,3.706486579,1.845741266,4.0844225,9.336139003,1
740,25.03563482,9.593725995,9.344885991,5.499144308,SDL,10.28341982,2.355650185,2.17182501,9.430879415,10.05598398,1
741,22.32776088,4.748440401,10.6287976,0.590021043,SDL,9.001498351,2.307500137,1.33436576,4.599605688,8.748360838,1
742,25.70496349,5.643773074,16.53889019,3.873672686,SDL,9.945072201,3.024944903,2.026239275,5.455150196,9.735162734,1
743,22.29375032,4.12172065,7.260598621,1.955641084,SDL,8.285127144,1.287486086,1.638144182,3.811706405,7.683016988,1
744,23.66999398,12.72168033,10.94011518,11.21124794,SDL,13.1495455,2.29359594,2.822256625,12.34569476,12.79029858,1
745,25.57775167,3.875280651,15.23428988,21.57006422,SDL,6.305142949,2.992548899,3.655488263,3.599036314,5.578105699,1
747,22.65920054,10.45088656,17.92156254,22.70840598,SDL,12.86773761,2.721051626,4.318936163,10.32083753,12.79220198,1
748,22.19881278,5.214603055,12.75303934,1.84708597,SDL,11.33856839,2.758131496,1.600357199,4.064373222,9.677085908,1
749,22.20262066,8.328584156,9.810065989,9.449359723,SDL,11.06195633,1.149690189,2.682887625,8.222688415,10.83148429,1
750,27.7093402,8.245815535,17.85054287,16.0915702,SDL,14.02159774,3.220684843,3.60411864,7.986460073,13.68390907,1
751,27.75152718,13.5168291,10.48942979,13.61490548,SDL,15.41642144,2.264997119,3.264857318,13.39178959,15.18352745,1
752,25.88264292,4.664455888,28.01941305,7.077031827,SDL,8.330070751,4.13277194,2.427324007,3.719788746,6.356543133,1
755,29.52891337,6.155687697,20.5033622,5.763946052,SDL,13.09981101,3.60572943,2.342424215,5.927204083,12.82841988,1
756,28.3459102,10.11786136,15.33471684,15.49363521,SDL,9.593413896,3.077472096,3.435278709,9.238427049,8.642236414,1
757,24.41983361,6.141418904,10.36465869,4.331183953,SDL,10.42786217,3.006620519,2.147282187,5.978169523,10.1495243,1
758,24.25875437,10.66174908,13.05573932,13.59184136,SDL,10.42879622,2.306989727,3.131052437,9.997455151,10.0003512,1
760,24.70762908,4.288044399,22.39411292,1.301580544,SDL,9.018470615,3.217960477,1.3482478,3.40478285,8.533579153,1
761,25.77460415,4.896755652,21.49507797,5.124326139,SDL,12.33105918,3.760978648,2.179287054,4.170304265,11.82879583,1
762,21.62847699,4.770704007,10.86785397,1.275944828,SDL,7.292645242,2.462666732,1.272760929,2.976426577,5.567638814,1
763,24.1571368,5.03949345,11.32178428,4.000504227,SDL,7.462773854,2.344670142,2.160152017,4.781758445,7.267665947,1
764,24.25133383,9.788861649,15.61322526,14.66001915,SDL,7.729898115,3.01272324,3.107407146,9.723033302,7.646562603,1
765,28.1748015,8.197334103,27.50101787,12.1193511,SDL,12.02450355,4.329671539,3.073345268,8.114717546,11.83747293,1
766,27.34140689,13.09762881,10.62539446,6.55771765,SDL,11.53487761,2.747566062,2.512766136,12.39688244,10.77284574,1
768,17.85393939,2.999543755,5.023093588,-0.549329283,CSI,5.211981782,0.775841862,0.855077385,2.107404737,2.776766416,0
769,16.0121534,4.668315022,7.558171173,4.296283572,CSI,3.214788593,2.183655049,1.878650366,2.378615185,1.434456911,0
770,13.72698048,1.705102921,3.495231359,-1.071578051,CSI,2.690684296,0.121059811,0.595888428,-0.662310281,1.1915582,0
771,12.61393719,2.72264604,0.577487844,-0.51607383,CSI,3.290035928,0.588987336,0.616554799,1.726148889,1.020820999,0
772,16.4956821,3.296338444,10.43142996,-0.259588878,CSI,3.113054479,2.101957732,0.709913834,0.967118842,1.664978848,0
773,18.23393057,2.653137508,4.224823264,-0.388111039,CSI,6.73855271,0.825052312,0.771619904,0.496876542,4.000816732,0
775,14.80477225,3.610439057,8.291310969,1.632801263,CSI,5.737170477,0.185805966,1.264960997,2.192958721,4.370795602,0
776,14.36031346,1.467100047,5.384307112,2.046250399,CSI,3.303574555,0.44898496,1.466439265,-0.069830304,1.037044933,0
777,21.10381087,3.367188539,16.9925177,-0.163493398,CSI,6.481962183,2.373851713,0.512259788,1.437383467,4.933393411,0
778,12.09889218,2.083724081,1.745597011,-0.874213822,CSI,1.291914128,-0.307109492,0.424738879,1.860753451,0.861876032,0
779,25.7896211,3.512866352,27.24028283,0.212539365,CSI,8.744540556,3.705654386,1.099694308,1.556565705,6.765944932,0
781,16.32801114,2.226334376,7.171354021,3.237604283,CSI,3.749757767,-0.174895024,1.803169462,1.507976857,2.959907737,0
782,12.60693359,2.387049832,2.804325272,0.292214987,CSI,1.227745537,0.006376773,0.967464384,2.33974227,1.122136823,0
783,15.10074288,2.745491313,6.938064417,2.54483089,CSI,1.904822125,0.646679763,1.69652519,2.453954154,1.400591351,0
784,14.33854806,3.099366891,3.831732878,-0.665048792,CSI,3.231581836,1.050369211,0.721959653,3.012802738,3.115128252,0
785,14.15439095,2.749794323,5.299449798,0.217951372,CSI,2.301092308,1.035024376,1.061454079,2.602005005,2.159106287,0
786,22.45801881,4.9010934,12.16834671,0.638027456,CSI,7.581763752,2.751639688,1.129607913,1.964658412,6.412870701,0
787,17.8548547,7.076890152,8.006890424,8.564149738,CSI,6.740442214,1.219571335,2.21802142,6.287497163,3.890295465,0
788,16.23215293,2.871486412,10.23828209,1.751491163,CSI,3.139062185,2.217782733,1.493576914,2.25291508,2.02938006,0
789,20.93110422,5.597239959,8.078546967,2.340130637,CSI,9.34211904,1.899714972,1.489639307,1.52047302,7.597285765,0
790,19.37167358,5.796084444,4.710215133,2.701539901,CSI,4.012916223,1.127189908,1.739831073,2.408812148,1.362277692,0
792,13.53031759,2.533606539,5.816265694,0.131300074,CSI,1.444783082,0.633330987,1.071879812,2.133637178,0.922406776,0
793,20.45101513,6.161241784,5.370683243,5.122316128,CSI,7.048067757,1.083702701,2.326037743,3.960152118,4.256305134,0
794,14.07425575,2.633448537,3.017791895,-0.73216256,CSI,4.224960564,0.70857454,0.650609865,2.582025982,4.152414212,0
795,15.93379854,3.678241368,4.391167717,-0.423628143,CSI,7.46896329,1.134069862,0.806075985,1.949907891,6.141198724,0
796,15.73840673,3.959876151,4.052893725,0.520929069,CSI,3.959707938,1.011085024,1.003731362,2.782545965,2.932631903,0
798,12.01285908,1.834740679,2.980203172,-1.184409727,CSI,1.919021159,0.192632972,0.495723007,1.717503082,1.729457183,0
799,20.11090757,2.867782364,3.856533896,0.242002031,CSI,6.477959188,0.659246265,1.060179262,1.112279179,4.127878137,0
800,16.12437786,3.578242158,14.99158229,1.302483005,CSI,3.209715692,2.45559712,1.456739589,3.479842585,2.951061608,0
801,19.66970535,7.23297512,5.408625378,4.959198356,CSI,3.908466289,0.518804329,2.214420261,5.623537461,0.947747715,0
802,14.20688583,2.906485894,4.796732877,3.807097289,CSI,4.962044862,1.192397901,2.005632302,2.391857586,4.367191798,0
803,15.90745725,4.356265372,3.795433371,3.91659276,CSI,2.129940885,-0.131710152,1.951557465,3.042563147,1.22300751,0
804,17.70166894,2.276445332,6.257939869,3.515615303,CSI,3.753085069,0.247731568,1.850938932,0.894845152,2.697088727,0
806,17.96549921,3.863724228,4.645332986,0.150079083,CSI,6.276870955,1.745241979,0.923268613,2.520512688,4.426368399,0
807,22.41451442,5.904929135,8.4365518,3.963364746,CSI,6.190345805,1.625920543,1.909876637,4.636414654,4.604637139,0
808,12.00615706,1.533485712,5.309196384,-1.532044338,CSI,1.28115713,0.999705778,0.33721828,1.275133598,1.04260354,0
809,22.40476202,6.749655669,6.351779165,3.52166731,CSI,9.548561277,1.548106893,1.788194404,4.642455962,7.385279823,0
811,19.37326118,3.172234585,11.71536623,1.711843162,CSI,4.13216247,2.360883748,1.594403588,3.102301183,3.998183236,0
812,15.14927894,2.818422017,3.333144761,-0.702994419,CSI,3.927394242,0.357806163,0.773331385,2.614878039,3.353888867,0
813,14.84950594,3.166626776,2.795181606,-0.032051524,CSI,2.937213295,0.540550257,0.978351839,3.023063369,2.800196999,0
814,30.30843557,7.123711545,10.14143897,4.669104349,CSI,12.8879936,1.976778166,2.001655551,5.374183306,10.1858236,0
815,18.44014297,2.642254441,10.65137467,-0.216530974,CSI,4.769894671,1.917860335,0.946591795,0.394844953,2.186830875,0
816,19.54969012,4.92080585,5.702475568,1.522250217,CSI,7.767119662,1.472761755,1.385860953,2.110400455,1.95259001,0
817,19.22305744,4.039465208,2.480543822,0.382069058,CSI,4.466212124,1.087361541,0.81132886,3.356261516,3.213728286,0
818,17.20758134,3.664108956,9.470200414,0.914743107,CSI,3.485347836,0.020352448,1.292582286,3.383992436,3.259567014,0
819,13.82619246,2.322270775,3.100786504,-1.157275968,CSI,2.251450458,0.860252837,0.393904141,2.083385558,1.879163017,0
820,14.73379445,1.567293478,4.68329933,1.07012236,CSI,5.349952272,0.802427473,1.392623409,1.509894084,5.172152805,0
821,20.69905011,3.611076492,7.589635326,0.145402838,CSI,4.711257121,1.664331246,0.869334142,1.4154815,3.26018621,0
822,12.98274928,2.533579304,3.565855336,0.004404099,CSI,1.645884176,-0.062878174,0.946358621,2.461532805,1.476812807,0
823,11.39424266,1.678004955,1.735203666,-0.807024664,CSI,1.715617362,-0.212506197,0.553057572,-0.062411565,-0.259834332,0
824,16.13928801,4.467069532,9.126531732,3.855059975,CSI,3.432945653,2.025155369,1.741580515,3.732670177,2.577902248,0
825,19.80410215,1.762079413,54.7524928,2.26501458,CSI,6.245392638,5.951248674,1.241081322,1.332435026,5.457209629,0
827,21.44917775,5.087816808,15.88225521,1.587779354,CSI,6.005456231,2.642460547,1.161922779,2.474586142,0.281042706,0
828,13.76482954,1.131317017,3.809368522,-0.472608629,CSI,2.975686731,0.542793523,0.857158364,1.093379382,2.893524869,0
829,16.14538716,4.439017405,10.54085095,3.207968027,CSI,3.439801426,2.169058708,1.886220663,4.40142809,3.378647223,0
830,23.57823405,2.917091155,17.08229602,1.615570364,CSI,6.656886501,2.242213781,1.589454887,1.462726463,5.255850721,0
831,14.13023701,1.462985877,5.812623465,-1.259596106,CSI,1.633589161,1.134934505,0.222657435,-0.045010824,0.468677988,0
